128.89477;1.54127E-4
129.21171;1.54746E-4
129.52865;1.55365E-4
129.8456;1.55984E-4
130.16254;1.56603E-4
130.47948;1.57221E-4
130.79642;1.5784E-4
131.11336;1.58458E-4
131.43031;1.59076E-4
131.74725;1.59694E-4
132.06419;1.60312E-4
132.38113;1.6093E-4
132.69807;1.61548E-4
133.01502;1.62166E-4
133.33196;1.62784E-4
133.6489;1.63402E-4
133.96584;1.64019E-4
134.28278;1.64637E-4
134.59972;1.65255E-4
134.91667;1.65872E-4
135.23361;1.6649E-4
135.55055;1.67108E-4
135.86749;1.67725E-4
136.18443;1.68343E-4
136.50138;1.6896E-4
136.81832;1.69578E-4
137.13526;1.70195E-4
137.4522;1.70813E-4
137.76914;1.7143E-4
138.08609;1.72048E-4
138.40303;1.72666E-4
138.71997;1.73283E-4
139.03691;1.73901E-4
139.35385;1.74518E-4
139.6708;1.75136E-4
139.98774;1.75753E-4
140.30468;1.76371E-4
140.62162;1.76988E-4
140.93856;1.77606E-4
141.25551;1.78223E-4
141.57245;1.78841E-4
141.88939;1.79458E-4
142.20633;1.80076E-4
142.52327;1.80693E-4
142.84022;1.81311E-4
143.15716;1.81929E-4
143.4741;1.82546E-4
143.79104;1.83164E-4
144.10798;1.83781E-4
144.42492;1.84399E-4
144.74187;1.85016E-4
145.05881;1.85634E-4
145.37575;1.86251E-4
145.69269;1.86868E-4
146.00963;1.87484E-4
146.32658;1.881E-4
146.64352;1.88716E-4
146.96046;1.89332E-4
147.2774;1.89946E-4
147.59434;1.90561E-4
147.91129;1.91175E-4
148.22823;1.91788E-4
148.54517;1.924E-4
148.86211;1.93012E-4
149.17905;1.93623E-4
149.496;1.94234E-4
149.81294;1.94843E-4
150.12988;1.95451E-4
150.44682;1.96059E-4
150.76376;1.96665E-4
151.08071;1.97271E-4
151.39765;1.97875E-4
151.71459;1.98479E-4
152.03153;1.99081E-4
152.34847;1.99682E-4
152.66542;2.00281E-4
152.98236;2.00879E-4
153.2993;2.01476E-4
153.61624;2.02072E-4
153.93318;2.02666E-4
154.25013;2.03259E-4
154.56707;2.03851E-4
154.88401;2.04442E-4
155.20095;2.05032E-4
155.51789;2.05621E-4
155.83483;2.0621E-4
156.15178;2.06799E-4
156.46872;2.07387E-4
156.78566;2.07975E-4
157.1026;2.08564E-4
157.41954;2.09152E-4
157.73649;2.09741E-4
158.05343;2.1033E-4
158.37037;2.1092E-4
158.68731;2.1151E-4
159.00425;2.12102E-4
159.3212;2.12694E-4
159.63814;2.13286E-4
159.95508;2.1388E-4
160.27202;2.14474E-4
160.58896;2.15069E-4
160.90591;2.15664E-4
161.22285;2.16261E-4
161.53979;2.16858E-4
161.85673;2.17456E-4
162.17367;2.18054E-4
162.49062;2.18653E-4
162.80756;2.19253E-4
163.1245;2.19854E-4
